Q,R,Elevation,Temperature,Moisture,Biome
33,8,0.106,0.833,0.000,Ocean
33,9,0.000,0.792,0.000,Ocean
33,10,0.002,0.749,0.000,Ocean
33,11,0.000,0.704,0.034,Ocean
33,12,0.000,0.660,0.110,Ocean
33,13,0.006,0.622,0.198,Ocean
33,14,0.001,0.591,0.289,Ocean
33,15,0.000,0.571,0.374,Ocean
33,16,0.000,0.559,0.453,Ocean
33,17,0.000,0.555,0.529,Ocean
34,-50,1.650,0.000,0.549,IceCap
34,-49,1.650,0.000,0.488,IceCap
34,-48,1.650,0.000,0.412,IceCap
34,-47,1.650,0.038,0.324,IceCap
34,-46,1.650,0.084,0.234,IceCap
34,-45,1.650,0.124,0.152,IceCap
34,-44,1.650,0.160,0.090,IceCap
34,-43,1.650,0.190,0.057,IceCap
34,-42,1.650,0.209,0.058,IceCap
34,-41,1.650,0.219,0.096,IceCap
34,-40,1.650,0.219,0.166,IceCap
34,-39,1.650,0.213,0.261,IceCap
34,-38,1.650,0.206,0.366,IceCap
34,-37,1.650,0.204,0.469,IceCap
34,-36,1.650,0.210,0.557,IceCap
34,-35,1.650,0.226,0.624,IceCap
34,-34,0.426,0.254,0.669,Ocean
34,-33,0.402,0.290,0.698,Ocean
34,-32,0.419,0.333,0.715,Ocean
34,-31,0.275,0.376,0.721,Ocean
34,-30,0.562,0.415,0.717,Ocean
34,-29,0.506,0.444,0.707,Ocean
34,-28,0.807,0.465,0.694,Ocean
34,-27,1.112,0.478,0.682,Ocean
34,-26,1.439,0.476,0.676,Coast
34,-25,1.727,0.415,0.677,Forest
34,-24,2.155,0.323,0.684,Taiga
34,-23,2.247,0.313,0.694,Taiga
34,-22,0.899,0.524,0.699,Ocean
34,-21,1.717,0.474,0.694,Forest
34,-20,1.664,0.512,0.673,Forest
34,-19,0.057,0.602,0.633,Ocean
34,-18,1.921,0.507,0.574,Forest
34,-17,1.903,0.529,0.504,Forest
34,-16,1.791,0.561,0.428,Grassland
34,-15,1.290,0.646,0.343,Ocean
34,-14,0.071,0.634,0.252,Ocean
34,-13,1.418,0.618,0.161,Coast
34,-12,1.169,0.616,0.079,Ocean
34,-11,0.092,0.623,0.014,Ocean
34,-10,0.129,0.644,0.000,Ocean
34,-9,0.834,0.680,0.000,Ocean
34,-8,0.830,0.728,0.000,Ocean
34,-7,0.913,0.782,0.000,Ocean
34,-6,0.799,0.836,0.043,Ocean
34,-5,0.202,0.889,0.096,Ocean
34,-4,1.657,0.883,0.148,Desert
34,-3,1.647,0.942,0.193,Desert
34,-2,1.764,0.916,0.226,Desert
34,-1,1.555,0.964,0.248,Coast
34,0,1.178,1.000,0.260,Ocean
34,1,1.203,1.000,0.259,Ocean
34,2,0.001,1.000,0.239,Ocean
34,3,0.011,1.000,0.200,Ocean
34,4,0.000,1.000,0.146,Ocean
34,5,0.035,0.973,0.086,Ocean
34,6,0.147,0.922,0.029,Ocean
34,7,0.085,0.875,0.000,Ocean
34,8,0.056,0.833,0.000,Ocean
34,9,0.041,0.792,0.000,Ocean
34,10,0.000,0.750,0.020,Ocean
34,11,0.012,0.705,0.084,Ocean
34,12,0.005,0.661,0.166,Ocean
34,13,0.001,0.622,0.256,Ocean
34,14,0.000,0.590,0.346,Ocean
34,15,0.000,0.566,0.431,Ocean
34,16,0.000,0.550,0.511,Ocean
35,-50,1.650,0.000,0.530,IceCap
35,-49,1.650,0.000,0.459,IceCap
35,-48,1.650,0.000,0.375,IceCap
35,-47,1.650,0.039,0.284,IceCap
35,-46,1.650,0.079,0.195,IceCap
35,-45,1.650,0.114,0.120,IceCap
35,-44,1.650,0.146,0.070,IceCap
35,-43,1.650,0.172,0.053,IceCap
35,-42,1.650,0.189,0.074,IceCap
35,-41,1.650,0.198,0.131,IceCap
35,-40,1.650,0.201,0.218,IceCap
35,-39,1.650,0.199,0.322,IceCap
35,-38,1.650,0.199,0.429,IceCap
35,-37,1.650,0.203,0.526,IceCap
35,-36,1.650,0.215,0.601,IceCap
35,-35,1.650,0.235,0.651,IceCap
35,-34,0.379,0.263,0.677,Ocean
35,-33,0.361,0.299,0.686,Ocean
35,-32,0.358,0.339,0.682,Ocean
35,-31,0.373,0.379,0.670,Ocean
35,-30,0.417,0.415,0.653,Ocean
35,-29,0.521,0.445,0.635,Ocean
35,-28,0.715,0.467,0.622,Ocean
35,-27,1.139,0.482,0.617,Ocean
35,-26,1.605,0.445,0.621,Coast
35,-25,1.844,0.398,0.634,Forest
35,-24,2.061,0.358,0.652,Forest
35,-23,2.451,0.280,0.669,Taiga
35,-22,1.971,0.408,0.677,Forest
35,-21,1.758,0.477,0.669,Forest
35,-20,1.735,0.506,0.641,Forest
35,-19,1.893,0.492,0.593,Forest
35,-18,1.852,0.521,0.527,Forest
35,-17,1.607,0.588,0.451,Coast
35,-16,1.719,0.563,0.373,Grassland
35,-15,1.545,0.594,0.289,Coast
35,-14,1.456,0.601,0.204,Coast
35,-13,1.219,0.604,0.123,Ocean
35,-12,1.114,0.603,0.054,Ocean
35,-11,1.045,0.617,0.005,Ocean
35,-10,0.139,0.647,0.000,Ocean
35,-9,0.022,0.692,0.000,Ocean
35,-8,0.763,0.746,0.002,Ocean
35,-7,0.773,0.804,0.042,Ocean
35,-6,0.855,0.860,0.094,Ocean
35,-5,0.980,0.914,0.148,Ocean
35,-4,1.106,0.969,0.197,Ocean
35,-3,1.343,1.000,0.237,Ocean
35,-2,1.355,1.000,0.265,Ocean
35,-1,1.320,1.000,0.281,Ocean
35,0,0.891,1.000,0.287,Ocean
35,1,0.045,1.000,0.278,Ocean
35,2,0.478,1.000,0.251,Ocean
35,3,0.414,1.000,0.206,Ocean
35,4,0.188,1.000,0.148,Ocean
35,5,0.019,0.970,0.088,Ocean
35,6,0.072,0.920,0.036,Ocean
35,7,0.041,0.875,0.003,Ocean
35,8,0.025,0.833,0.000,Ocean
35,9,0.014,0.793,0.015,Ocean
35,10,0.001,0.750,0.063,Ocean
35,11,0.000,0.705,0.133,Ocean
35,12,0.000,0.661,0.218,Ocean
35,13,0.000,0.620,0.310,Ocean
35,14,0.000,0.584,0.404,Ocean
35,15,0.000,0.556,0.494,Ocean
36,-50,1.650,0.000,0.491,IceCap
36,-49,1.650,0.000,0.413,IceCap
36,-48,1.650,0.000,0.326,IceCap
36,-47,1.650,0.029,0.236,IceCap
36,-46,1.650,0.065,0.155,IceCap
36,-45,1.650,0.097,0.093,IceCap
36,-44,1.650,0.126,0.061,IceCap
36,-43,1.650,0.151,0.065,IceCap
36,-42,1.650,0.170,0.108,IceCap
36,-41,1.650,0.181,0.184,IceCap
36,-40,1.650,0.188,0.283,IceCap
36,-39,1.650,0.193,0.391,IceCap
36,-38,1.650,0.198,0.493,IceCap
36,-37,1.650,0.207,0.576,IceCap
36,-36,1.650,0.222,0.633,IceCap
36,-35,1.650,0.242,0.662,IceCap
36,-34,0.382,0.268,0.668,Ocean
36,-33,0.370,0.301,0.656,Ocean
36,-32,0.350,0.339,0.633,Ocean
36,-31,0.005,0.380,0.606,Ocean
36,-30,0.383,0.417,0.580,Ocean
36,-29,0.515,0.449,0.559,Ocean
36,-28,0.787,0.474,0.550,Ocean
36,-27,1.295,0.492,0.553,Ocean
36,-26,1.683,0.440,0.568,Forest
36,-25,1.908,0.399,0.591,Forest
36,-24,2.123,0.361,0.617,Forest
36,-23,2.503,0.287,0.636,Taiga
36,-22,1.996,0.420,0.642,Forest
36,-21,0.011,0.575,0.629,Ocean
36,-20,1.924,0.472,0.595,Forest
36,-19,1.914,0.492,0.540,Forest
36,-18,1.688,0.557,0.471,Forest
36,-17,0.250,0.628,0.397,Ocean
36,-16,1.498,0.601,0.324,Coast
36,-15,0.314,0.613,0.249,Ocean
36,-14,1.257,0.601,0.176,Ocean
36,-13,0.729,0.595,0.110,Ocean
36,-12,1.134,0.601,0.059,Ocean
36,-11,0.425,0.623,0.028,Ocean
36,-10,0.162,0.660,0.020,Ocean
36,-9,0.698,0.710,0.035,Ocean
36,-8,0.294,0.768,0.069,Ocean
36,-7,0.632,0.828,0.117,Ocean
36,-6,0.673,0.888,0.170,Ocean
36,-5,0.745,0.944,0.221,Ocean
36,-4,0.815,0.999,0.265,Ocean
36,-3,0.966,1.000,0.298,Ocean
36,-2,0.683,1.000,0.317,Ocean
36,-1,0.656,1.000,0.325,Ocean
36,0,0.445,1.000,0.323,Ocean
36,1,0.350,1.000,0.305,Ocean
36,2,0.341,1.000,0.270,Ocean
36,3,0.219,1.000,0.219,Ocean
36,4,0.000,1.000,0.158,Ocean
36,5,0.009,0.965,0.099,Ocean
36,6,0.030,0.918,0.052,Ocean
36,7,0.015,0.874,0.025,Ocean
36,8,0.002,0.833,0.025,Ocean
36,9,0.003,0.793,0.052,Ocean
36,10,0.000,0.750,0.105,Ocean
36,11,0.000,0.705,0.180,Ocean
36,12,0.000,0.659,0.272,Ocean
36,13,0.000,0.615,0.372,Ocean
36,14,0.000,0.576,0.473,Ocean
37,-50,1.650,0.000,0.439,IceCap
37,-49,1.650,0.000,0.358,IceCap
37,-48,1.650,0.000,0.273,IceCap
37,-47,1.650,0.013,0.191,IceCap
37,-46,1.650,0.046,0.123,IceCap
37,-45,1.650,0.077,0.080,IceCap
37,-44,1.650,0.107,0.071,IceCap
37,-43,1.650,0.133,0.100,IceCap
37,-42,1.650,0.155,0.164,IceCap
37,-41,1.650,0.171,0.255,IceCap
37,-40,1.650,0.183,0.359,IceCap
37,-39,1.650,0.193,0.464,IceCap
37,-38,1.650,0.203,0.553,IceCap
37,-37,1.650,0.214,0.616,IceCap
37,-36,1.650,0.228,0.651,IceCap
37,-35,1.650,0.246,0.658,IceCap
37,-34,0.412,0.270,0.642,Ocean
37,-33,0.408,0.302,0.612,Ocean
37,-32,0.384,0.342,0.574,Ocean
37,-31,0.366,0.384,0.536,Ocean
37,-30,0.419,0.425,0.506,Ocean
37,-29,0.405,0.459,0.488,Ocean
37,-28,0.996,0.486,0.485,Ocean
37,-27,1.602,0.459,0.497,Coast
37,-26,0.000,0.521,0.521,Ocean
37,-25,2.133,0.365,0.551,Forest
37,-24,2.174,0.369,0.579,Forest
37,-23,2.490,0.309,0.598,Taiga
37,-22,1.981,0.441,0.599,Forest
37,-21,1.870,0.481,0.580,Forest
37,-20,1.264,0.603,0.541,Ocean
37,-19,1.674,0.551,0.486,Forest
37,-18,1.468,0.606,0.422,Coast
37,-17,1.288,0.622,0.355,Ocean
37,-16,0.291,0.616,0.292,Ocean
37,-15,1.275,0.605,0.231,Ocean
37,-14,1.169,0.596,0.174,Ocean
37,-13,0.009,0.596,0.127,Ocean
37,-12,0.198,0.608,0.095,Ocean
37,-11,1.145,0.636,0.083,Ocean
37,-10,0.436,0.678,0.092,Ocean
37,-9,0.717,0.732,0.120,Ocean
37,-8,0.589,0.795,0.163,Ocean
37,-7,0.523,0.859,0.213,Ocean
37,-6,0.555,0.920,0.264,Ocean
37,-5,0.629,0.975,0.310,Ocean
37,-4,0.736,1.000,0.345,Ocean
37,-3,0.500,1.000,0.366,Ocean
37,-2,0.378,1.000,0.375,Ocean
37,-1,0.302,1.000,0.373,Ocean
37,0,0.207,1.000,0.360,Ocean
37,1,0.180,1.000,0.334,Ocean
37,2,0.153,1.000,0.290,Ocean
37,3,0.104,1.000,0.233,Ocean
37,4,0.062,1.000,0.171,Ocean
37,5,0.004,0.960,0.113,Ocean
37,6,0.009,0.916,0.070,Ocean
37,7,0.004,0.874,0.049,Ocean
37,8,0.001,0.833,0.054,Ocean
37,9,0.000,0.793,0.088,Ocean
37,10,0.000,0.750,0.150,Ocean
37,11,0.000,0.703,0.237,Ocean
37,12,0.000,0.656,0.341,Ocean
37,13,0.000,0.610,0.450,Ocean
38,-50,1.650,0.000,0.383,IceCap
38,-49,1.650,0.000,0.304,IceCap
38,-48,1.650,0.000,0.226,IceCap
38,-47,1.650,0.000,0.157,IceCap
38,-46,1.650,0.026,0.108,IceCap
38,-45,1.650,0.059,0.089,IceCap
38,-44,1.650,0.092,0.105,IceCap
38,-43,1.650,0.123,0.158,IceCap
38,-42,1.650,0.149,0.239,IceCap
38,-41,1.650,0.171,0.339,IceCap
38,-40,1.650,0.188,0.443,IceCap
38,-39,1.650,0.201,0.535,IceCap
38,-38,1.650,0.212,0.605,IceCap
38,-37,1.650,0.222,0.645,IceCap
38,-36,1.650,0.233,0.655,IceCap
38,-35,1.650,0.249,0.639,IceCap
38,-34,0.002,0.273,0.606,Ocean
38,-33,0.415,0.308,0.561,Ocean
38,-32,0.404,0.351,0.512,Ocean
38,-31,0.437,0.396,0.470,Ocean
38,-30,0.000,0.437,0.440,Ocean
38,-29,0.000,0.472,0.427,Ocean
38,-28,1.111,0.499,0.432,Ocean
38,-27,1.274,0.521,0.453,Ocean
38,-26,1.552,0.502,0.483,Coast
38,-25,0.005,0.552,0.516,Ocean
38,-24,1.598,0.520,0.542,Coast
38,-23,0.015,0.579,0.555,Ocean
38,-22,0.000,0.591,0.551,Ocean
38,-21,0.100,0.602,0.530,Ocean
38,-20,0.006,0.611,0.492,Ocean
38,-19,1.044,0.617,0.443,Ocean
38,-18,1.015,0.620,0.387,Ocean
38,-17,0.812,0.619,0.333,Ocean
38,-16,0.688,0.612,0.284,Ocean
38,-15,1.100,0.603,0.239,Ocean
38,-14,1.235,0.598,0.200,Ocean
38,-13,0.015,0.602,0.172,Ocean
38,-12,0.005,0.619,0.159,Ocean
38,-11,1.015,0.653,0.165,Ocean
38,-10,0.718,0.702,0.188,Ocean
38,-9,0.000,0.764,0.226,Ocean
38,-8,0.460,0.830,0.273,Ocean
38,-7,0.439,0.894,0.323,Ocean
38,-6,0.242,0.952,0.368,Ocean
38,-5,0.597,1.000,0.404,Ocean
38,-4,0.414,1.000,0.427,Ocean
38,-3,0.270,1.000,0.436,Ocean
38,-2,0.000,1.000,0.432,Ocean
38,-1,0.134,1.000,0.418,Ocean
38,0,0.103,1.000,0.394,Ocean
38,1,0.100,1.000,0.358,Ocean
38,2,0.062,1.000,0.307,Ocean
38,3,0.040,1.000,0.245,Ocean
38,4,0.020,0.997,0.182,Ocean
38,5,0.000,0.955,0.127,Ocean
38,6,0.002,0.914,0.088,Ocean
38,7,0.000,0.873,0.073,Ocean
38,8,0.000,0.833,0.088,Ocean
38,9,0.000,0.792,0.136,Ocean
38,10,0.000,0.749,0.214,Ocean
38,11,0.000,0.702,0.314,Ocean
38,12,0.000,0.653,0.428,Ocean
39,-50,1.650,0.000,0.329,IceCap
39,-49,1.650,0.000,0.257,IceCap
39,-48,1.650,0.000,0.191,IceCap
39,-47,1.650,0.000,0.141,IceCap
39,-46,1.650,0.012,0.115,IceCap
39,-45,1.650,0.048,0.123,IceCap
39,-44,1.650,0.086,0.164,IceCap
39,-43,1.650,0.122,0.237,IceCap
39,-42,1.650,0.154,0.331,IceCap
39,-41,1.650,0.180,0.433,IceCap
39,-40,1.650,0.200,0.527,IceCap
39,-39,1.650,0.213,0.601,IceCap
39,-38,1.650,0.222,0.646,IceCap
39,-37,1.650,0.229,0.660,IceCap
39,-36,1.650,0.239,0.646,IceCap
39,-35,0.390,0.256,0.611,Ocean
39,-34,0.370,0.284,0.564,Ocean
39,-33,0.000,0.321,0.510,Ocean
39,-32,0.401,0.366,0.456,Ocean
39,-31,0.492,0.411,0.414,Ocean
39,-30,0.328,0.452,0.389,Ocean
39,-29,0.867,0.485,0.383,Ocean
39,-28,0.820,0.512,0.396,Ocean
39,-27,1.074,0.533,0.422,Ocean
39,-26,1.475,0.533,0.454,Coast
39,-25,2.080,0.409,0.483,Forest
39,-24,1.893,0.467,0.504,Forest
39,-23,2.126,0.426,0.513,Forest
39,-22,1.596,0.558,0.507,Coast
39,-21,1.414,0.608,0.488,Coast
39,-20,1.242,0.616,0.457,Ocean
39,-19,0.772,0.619,0.417,Ocean
39,-18,0.596,0.620,0.374,Ocean
39,-17,0.561,0.617,0.333,Ocean
39,-16,0.629,0.612,0.299,Ocean
39,-15,0.118,0.605,0.271,Ocean
39,-14,1.038,0.603,0.249,Ocean
39,-13,1.134,0.613,0.239,Ocean
39,-12,0.836,0.639,0.244,Ocean
39,-11,0.613,0.681,0.264,Ocean
39,-10,0.511,0.738,0.298,Ocean
39,-9,0.417,0.802,0.343,Ocean
39,-8,0.347,0.868,0.390,Ocean
39,-7,0.000,0.927,0.434,Ocean
39,-6,0.301,0.977,0.470,Ocean
39,-5,0.329,1.000,0.493,Ocean
39,-4,0.228,1.000,0.502,Ocean
39,-3,0.156,1.000,0.497,Ocean
39,-2,0.103,1.000,0.479,Ocean
39,-1,0.001,1.000,0.452,Ocean
39,0,0.051,1.000,0.418,Ocean
39,1,0.035,1.000,0.373,Ocean
39,2,0.022,1.000,0.316,Ocean
39,3,0.012,1.000,0.252,Ocean
39,4,0.004,0.988,0.190,Ocean
39,5,0.001,0.951,0.139,Ocean
39,6,0.000,0.912,0.109,Ocean
39,7,0.000,0.873,0.108,Ocean
39,8,0.000,0.833,0.140,Ocean
39,9,0.000,0.792,0.206,Ocean
39,10,0.000,0.749,0.299,Ocean
39,11,0.000,0.701,0.411,Ocean
40,-50,1.650,0.000,0.283,IceCap
40,-49,1.650,0.000,0.222,IceCap
40,-48,1.650,0.000,0.174,IceCap
40,-47,1.650,0.000,0.146,IceCap
40,-46,1.650,0.006,0.147,IceCap
40,-45,1.650,0.048,0.181,IceCap
40,-44,1.650,0.091,0.246,IceCap
40,-43,1.650,0.133,0.334,IceCap
40,-42,1.650,0.169,0.433,IceCap
40,-41,1.650,0.197,0.528,IceCap
40,-40,1.650,0.216,0.606,IceCap
40,-39,1.650,0.227,0.656,IceCap
40,-38,1.650,0.233,0.675,IceCap
40,-37,1.650,0.239,0.663,IceCap
40,-36,1.650,0.250,0.628,IceCap
40,-35,0.030,0.270,0.579,Ocean
40,-34,0.286,0.301,0.524,Ocean
40,-33,0.313,0.341,0.466,Ocean
40,-32,0.422,0.385,0.413,Ocean
40,-31,0.362,0.427,0.376,Ocean
40,-30,0.004,0.464,0.357,Ocean
40,-29,0.366,0.494,0.358,Ocean
40,-28,0.189,0.519,0.375,Ocean
40,-27,1.030,0.540,0.400,Ocean
40,-26,1.650,0.500,0.428,Grassland
40,-25,0.734,0.575,0.452,Ocean
40,-24,1.588,0.546,0.469,Coast
40,-23,1.763,0.518,0.477,Forest
40,-22,1.175,0.611,0.473,Ocean
40,-21,0.807,0.617,0.460,Ocean
40,-20,0.636,0.619,0.438,Ocean
40,-19,0.517,0.620,0.410,Ocean
40,-18,0.411,0.619,0.380,Ocean
40,-17,0.416,0.617,0.354,Ocean
40,-16,0.477,0.613,0.335,Ocean
40,-15,0.576,0.611,0.321,Ocean
40,-14,0.676,0.616,0.316,Ocean
40,-13,0.627,0.636,0.322,Ocean
40,-12,0.462,0.671,0.340,Ocean
40,-11,0.003,0.721,0.371,Ocean
40,-10,0.317,0.781,0.412,Ocean
40,-9,0.265,0.843,0.457,Ocean
40,-8,0.255,0.901,0.500,Ocean
40,-7,0.306,0.951,0.536,Ocean
40,-6,0.282,0.990,0.560,Ocean
40,-5,0.008,1.000,0.568,Ocean
40,-4,0.126,1.000,0.562,Ocean
40,-3,0.069,1.000,0.542,Ocean
40,-2,0.011,1.000,0.511,Ocean
40,-1,0.028,1.000,0.473,Ocean
40,0,0.019,1.000,0.430,Ocean
40,1,0.011,1.000,0.378,Ocean
40,2,0.005,1.000,0.319,Ocean
40,3,0.001,1.000,0.257,Ocean
40,4,0.000,0.981,0.201,Ocean
40,5,0.000,0.948,0.161,Ocean
40,6,0.000,0.911,0.147,Ocean
40,7,0.000,0.873,0.166,Ocean
40,8,0.000,0.833,0.218,Ocean
40,9,0.000,0.792,0.300,Ocean
40,10,0.000,0.748,0.404,Ocean
41,-50,1.650,0.000,0.248,IceCap
41,-49,1.650,0.000,0.204,IceCap
41,-48,1.650,0.000,0.177,IceCap
41,-47,1.650,0.000,0.175,IceCap
41,-46,1.650,0.011,0.203,IceCap
41,-45,1.650,0.059,0.261,IceCap
41,-44,1.650,0.107,0.344,IceCap
41,-43,1.650,0.152,0.440,IceCap
41,-42,1.650,0.189,0.536,IceCap
41,-41,1.650,0.216,0.618,IceCap
41,-40,1.650,0.232,0.674,IceCap
41,-39,1.650,0.239,0.699,IceCap
41,-38,1.650,0.244,0.692,IceCap
41,-37,0.102,0.250,0.658,Ocean
41,-36,0.143,0.265,0.608,Ocean
41,-35,0.028,0.289,0.550,Ocean
41,-34,0.023,0.322,0.491,Ocean
41,-33,0.288,0.362,0.435,Ocean
41,-32,0.268,0.402,0.387,Ocean
41,-31,0.001,0.439,0.356,Ocean
41,-30,0.212,0.471,0.343,Ocean
41,-29,0.000,0.497,0.346,Ocean
41,-28,0.000,0.519,0.361,Ocean
41,-27,0.670,0.540,0.382,Ocean
41,-26,1.288,0.559,0.404,Ocean
41,-25,0.260,0.577,0.425,Ocean
41,-24,1.045,0.592,0.441,Ocean
41,-23,0.000,0.605,0.450,Ocean
41,-22,0.700,0.613,0.453,Ocean
41,-21,0.464,0.618,0.448,Ocean
41,-20,0.364,0.619,0.437,Ocean
41,-19,0.057,0.620,0.422,Ocean
41,-18,0.272,0.620,0.405,Ocean
41,-17,0.306,0.620,0.392,Ocean
41,-16,0.361,0.621,0.385,Ocean
41,-15,0.439,0.627,0.384,Ocean
41,-14,0.447,0.642,0.391,Ocean
41,-13,0.338,0.672,0.408,Ocean
41,-12,0.178,0.715,0.436,Ocean
41,-11,0.077,0.767,0.473,Ocean
41,-10,0.169,0.824,0.515,Ocean
41,-9,0.167,0.879,0.557,Ocean
41,-8,0.000,0.925,0.593,Ocean
41,-7,0.199,0.962,0.617,Ocean
41,-6,0.153,0.988,0.627,Ocean
41,-5,0.113,1.000,0.621,Ocean
41,-4,0.057,1.000,0.600,Ocean
41,-3,0.023,1.000,0.567,Ocean
41,-2,0.001,1.000,0.526,Ocean
41,-1,0.010,1.000,0.480,Ocean
41,0,0.000,1.000,0.432,Ocean
41,1,0.002,1.000,0.379,Ocean
41,2,0.000,1.000,0.323,Ocean
41,3,0.000,1.000,0.269,Ocean
41,4,0.000,0.976,0.227,Ocean
41,5,0.000,0.945,0.205,Ocean
41,6,0.000,0.910,0.210,Ocean
41,7,0.000,0.873,0.248,Ocean
41,8,0.000,0.833,0.317,Ocean
41,9,0.000,0.792,0.410,Ocean
42,-50,1.650,0.000,0.229,IceCap
42,-49,1.650,0.000,0.205,IceCap
42,-48,1.650,0.000,0.202,IceCap
42,-47,1.650,0.000,0.226,IceCap
42,-46,1.650,0.027,0.279,IceCap
42,-45,1.650,0.079,0.356,IceCap
42,-44,1.650,0.129,0.450,IceCap
42,-43,1.650,0.174,0.547,IceCap
42,-42,1.650,0.208,0.633,IceCap
42,-41,1.650,0.230,0.697,IceCap
42,-40,1.650,0.242,0.730,IceCap
42,-39,1.650,0.247,0.730,IceCap
42,-38,0.007,0.253,0.700,Ocean
42,-37,0.050,0.263,0.650,Ocean
42,-36,0.000,0.281,0.589,Ocean
42,-35,0.018,0.309,0.528,Ocean
42,-34,0.135,0.343,0.472,Ocean
42,-33,0.144,0.379,0.420,Ocean
42,-32,0.187,0.414,0.378,Ocean
42,-31,0.274,0.444,0.350,Ocean
42,-30,0.288,0.469,0.338,Ocean
42,-29,0.419,0.491,0.338,Ocean
42,-28,0.550,0.512,0.348,Ocean
42,-27,0.758,0.532,0.365,Ocean
42,-26,0.336,0.553,0.384,Ocean
42,-25,0.641,0.572,0.404,Ocean
42,-24,0.028,0.589,0.421,Ocean
42,-23,0.779,0.603,0.435,Ocean
42,-22,0.029,0.612,0.445,Ocean
42,-21,0.290,0.617,0.450,Ocean
42,-20,0.230,0.619,0.451,Ocean
42,-19,0.186,0.621,0.448,Ocean
42,-18,0.165,0.625,0.443,Ocean
42,-17,0.168,0.631,0.439,Ocean
42,-16,0.178,0.639,0.441,Ocean
42,-15,0.005,0.654,0.449,Ocean
42,-14,0.136,0.680,0.464,Ocean
42,-13,0.148,0.716,0.488,Ocean
42,-12,0.112,0.762,0.521,Ocean
42,-11,0.093,0.813,0.559,Ocean
42,-10,0.091,0.861,0.598,Ocean
42,-9,0.104,0.903,0.633,Ocean
42,-8,0.110,0.935,0.658,Ocean
42,-7,0.094,0.957,0.670,Ocean
42,-6,0.060,0.972,0.666,Ocean
42,-5,0.044,0.983,0.647,Ocean
42,-4,0.001,0.991,0.616,Ocean
42,-3,0.010,1.000,0.575,Ocean
42,-2,0.005,1.000,0.528,Ocean
42,-1,0.000,1.000,0.481,Ocean
42,0,0.000,1.000,0.434,Ocean
42,1,0.000,1.000,0.387,Ocean
42,2,0.000,1.000,0.341,Ocean
42,3,0.000,0.995,0.300,Ocean
42,4,0.000,0.971,0.274,Ocean
42,5,0.000,0.943,0.271,Ocean
42,6,0.000,0.910,0.296,Ocean
42,7,0.000,0.872,0.350,Ocean
42,8,0.000,0.833,0.430,Ocean
43,-50,1.650,0.000,0.229,IceCap
43,-49,1.650,0.000,0.227,IceCap
43,-48,1.650,0.000,0.248,IceCap
43,-47,1.650,0.000,0.296,IceCap
43,-46,1.650,0.049,0.368,IceCap
43,-45,1.650,0.101,0.458,IceCap
43,-44,1.650,0.150,0.556,IceCap
43,-43,1.650,0.190,0.647,IceCap
43,-42,1.650,0.219,0.718,IceCap
43,-41,1.650,0.236,0.761,IceCap
43,-40,1.650,0.245,0.770,IceCap
43,-39,0.006,0.251,0.748,Ocean
43,-38,0.011,0.259,0.701,Ocean
43,-37,0.020,0.274,0.641,Ocean
43,-36,0.032,0.296,0.576,Ocean
43,-35,0.007,0.326,0.517,Ocean
43,-34,0.056,0.358,0.464,Ocean
43,-33,0.019,0.390,0.417,Ocean
43,-32,0.131,0.418,0.376,Ocean
43,-31,0.151,0.440,0.348,Ocean
43,-30,0.189,0.459,0.333,Ocean
43,-29,0.277,0.478,0.330,Ocean
43,-28,0.397,0.498,0.336,Ocean
43,-27,0.451,0.519,0.350,Ocean
43,-26,0.423,0.542,0.368,Ocean
43,-25,0.339,0.563,0.389,Ocean
43,-24,0.353,0.582,0.410,Ocean
43,-23,0.447,0.598,0.430,Ocean
43,-22,0.054,0.609,0.449,Ocean
43,-21,0.176,0.617,0.465,Ocean
43,-20,0.138,0.623,0.476,Ocean
43,-19,0.002,0.629,0.483,Ocean
43,-18,0.093,0.638,0.486,Ocean
43,-17,0.086,0.650,0.489,Ocean
43,-16,0.081,0.667,0.496,Ocean
43,-15,0.076,0.690,0.508,Ocean
43,-14,0.068,0.722,0.526,Ocean
43,-13,0.060,0.762,0.553,Ocean
43,-12,0.051,0.806,0.585,Ocean
43,-11,0.000,0.849,0.620,Ocean
43,-10,0.047,0.886,0.652,Ocean
43,-9,0.054,0.913,0.677,Ocean
43,-8,0.049,0.931,0.691,Ocean
43,-7,0.016,0.940,0.691,Ocean
43,-6,0.002,0.947,0.677,Ocean
43,-5,0.012,0.953,0.651,Ocean
43,-4,0.005,0.959,0.615,Ocean
43,-3,0.000,0.968,0.574,Ocean
43,-2,0.001,0.983,0.530,Ocean
43,-1,0.000,1.000,0.487,Ocean
43,0,0.000,1.000,0.447,Ocean
43,1,0.000,1.000,0.410,Ocean
43,2,0.000,1.000,0.375,Ocean
43,3,0.000,0.988,0.349,Ocean
43,4,0.000,0.967,0.340,Ocean
43,5,0.000,0.941,0.355,Ocean
43,6,0.000,0.909,0.395,Ocean
43,7,0.000,0.872,0.461,Ocean
44,-50,1.650,0.000,0.246,IceCap
44,-49,1.650,0.000,0.266,IceCap
44,-48,1.650,0.000,0.309,IceCap
44,-47,1.650,0.015,0.376,IceCap
44,-46,1.650,0.070,0.462,IceCap
44,-45,1.650,0.119,0.558,IceCap
44,-44,1.650,0.162,0.652,IceCap
44,-43,1.650,0.195,0.731,IceCap
